emp_no,first_name,last_name,to_date
276918,Yongqiao,Garnham,1/1/99
276943,Macha,Hardjono,1/1/99
276944,Arlette,Picco,1/1/99
276947,Dinkar,Yoshizawa,1/1/99
276950,Berthier,Sewelson,1/1/99
276961,Tomoyuki,Birnbaum,1/1/99
276971,Abdulah,Kropp,1/1/99
276972,Cordelia,Butner,1/1/99
276981,Danai,Perfilyeva,1/1/99
277019,Toshimi,Cherinka,1/1/99
277029,Fumiyo,Bade,1/1/99
277033,Paloma,Thorelli,1/1/99
277038,Ottavia,Oberman,1/1/99
277085,Alper,Vasanthakumar,1/1/99
277094,Genki,Berztiss,1/1/99
277095,Atilio,Kaelbling,1/1/99
277123,Miquel,Schnabel,1/1/99
277129,Uma,Besancenot,1/1/99
277130,Bojan,Passino,1/1/99
277144,Vishv,Munck,1/1/99
277153,Giap,Lindenbaum,1/1/99
277157,Boutros,Fasbender,1/1/99
277166,Yuchang,Poehlman,1/1/99
277172,Yongmin,Sluis,1/1/99
277182,Alejandra,Comyn,1/1/99
277187,Arlette,Shinomoto,1/1/99
277203,Shigeichiro,Piancastelli,1/1/99
277204,Garnik,Busillo,1/1/99
277235,Ayakannu,Ashish,1/1/99
277248,Barna,Erni,1/1/99
277252,Sampalli,Gurbaxani,1/1/99
277253,Francesca,Poehlman,1/1/99
277274,Uli,Peternell,1/1/99
277276,Marsha,Figueira,1/1/99
277281,Shahar,Lieberherr,1/1/99
277290,Masali,Kalefeld,1/1/99
277294,Teiji,Thombley,1/1/99
277296,Xiaoshan,Randi,1/1/99
277298,Phuoc,Garnier,1/1/99
277308,Patricio,Matzat,1/1/99
277330,Tsuneo,Brobst,1/1/99
277331,Uno,Ghalwash,1/1/99
277334,Xianlong,Oppitz,1/1/99
277358,Sahrah,Brizzi,1/1/99
277361,Cedric,Nilsson,1/1/99
277372,Koichi,Terkki,1/1/99
277376,Indrajit,Unno,1/1/99
277384,Hercules,Maliniak,1/1/99
277415,Xiaoqiang,Ramamoorthy,1/1/99
277418,Kasidit,Terekhov,1/1/99
277442,Hirochika,Pero,1/1/99
277455,Luigi,Kermarrec,1/1/99
277472,Bernd,Lung,1/1/99
277495,Etsuo,Couchot,1/1/99
277501,Sastry,Lupu,1/1/99
277502,Selwyn,Rossi,1/1/99
277503,Eberhardt,Gomatam,1/1/99
277506,Dipayan,Sidou,1/1/99
277523,Yuqun,Fabrizio,1/1/99
277554,Jianhao,Perry,1/1/99
277566,Jinya,Kumaresan,1/1/99
277580,Jaques,Schaar,1/1/99
277588,Kensei,Guerreiro,1/1/99
277592,Rafael,Eiron,1/1/99
277606,Gina,Muhlberg,1/1/99
277608,Vasilis,Pettis,1/1/99
277612,Lokesh,Flowers,1/1/99
277621,Shin,Lorch,1/1/99
277625,Giap,Suppi,1/1/99
277633,Rimli,Solares,1/1/99
277655,Kien,Setia,1/1/99
277661,Hilari,Bednarek,1/1/99
277709,Supot,Leonhardt,1/1/99
277713,Jeanna,Sudkamp,1/1/99
277729,Shirish,Nanard,1/1/99
277731,Stabislas,Botman,1/1/99
277742,Shaleah,Lamparter,1/1/99
277745,Fay,Suppi,1/1/99
277759,Steve,Emmerich,1/1/99
277762,Fusako,Bondorf,1/1/99
277784,Jacqueline,Pfau,1/1/99
277788,Zijian,Syang,1/1/99
277789,Katsuyuki,Aloisi,1/1/99
277804,Chikara,Kolvik,1/1/99
277835,Arup,Wixon,1/1/99
277842,Chikako,Benzaken,1/1/99
277853,Manibrata,Bale,1/1/99
277854,Shem,Levergood,1/1/99
277869,Berto,Kakkar,1/1/99
277886,Vishv,Yeung,1/1/99
277892,Pintsang,Heyers,1/1/99
277895,Aloke,Swiler,1/1/99
277909,Supot,Boyle,1/1/99
277910,Eirik,Kieras,1/1/99
277916,Satoru,Cullers,1/1/99
277928,Uma,Pettey,1/1/99
277935,Bedrich,Ghalwash,1/1/99
277937,Subir,Biros,1/1/99
277947,Gaurav,Rouquie,1/1/99
277971,Lijie,Mansanne,1/1/99
277973,Parviz,Morton,1/1/99
277979,Jaroslava,Lammel,1/1/99
277996,Naftaly,Straney,1/1/99
278003,Mohit,Melichar,1/1/99
278008,Krassimir,Merle,1/1/99
278020,Xiaopeng,Chaudhuri,1/1/99
278024,Guangming,Sridhar,1/1/99
278031,Marco,Chandrasekhar,1/1/99
278041,Kristian,Bolotov,1/1/99
278051,Hugh,DuBourdieux,1/1/99
278053,Bernardo,Heystek,1/1/99
278058,Gao,Gide,1/1/99
278065,Shigehito,Bade,1/1/99
278075,Akeno,Soicher,1/1/99
278079,Mayumi,Chandrasekhar,1/1/99
278083,Georg,Pollock,1/1/99
278085,Georg,Businaro,1/1/99
278095,Nagui,Merel,1/1/99
278112,Paddy,Ginneken,1/1/99
278123,Shaibal,Hinsberger,1/1/99
278126,Zdislav,Greibach,1/1/99
278127,LiMin,Stentiford,1/1/99
278134,Sorina,Crouzet,1/1/99
278168,Weicheng,Horswill,1/1/99
278177,Moni,Percebois,1/1/99
278181,Selwyn,Foong,1/1/99
278189,Yinlin,Gunderson,1/1/99
278194,Mototsugu,Murillo,1/1/99
278215,Ottavia,Zaccaria,1/1/99
278232,Krassimir,Sanella,1/1/99
278237,Ewing,Azuma,1/1/99
278240,Youssef,Nitsch,1/1/99
278243,Werner,Roison,1/1/99
278257,Mona,Beutelspacher,1/1/99
278260,Ravishankar,Diderrich,1/1/99
278267,Patricia,Sichman,1/1/99
278280,Adib,Shiratori,1/1/99
278285,Ronghao,Fairtlough,1/1/99
278290,Shigeaki,Millington,1/1/99
278298,Ronghao,Fadgyas,1/1/99
278308,Sadun,Velasco,1/1/99
278317,Hein,Millington,1/1/99
278329,Khatoun,Isard,1/1/99
278332,Mototsugu,Baezner,1/1/99
278343,Pohua,Plumb,1/1/99
278346,Siddarth,Duclos,1/1/99
278353,Junichi,Kalsbeek,1/1/99
278360,Gregory,Bottner,1/1/99
278368,Parke,Skrikant,1/1/99
278372,Rosita,Talmon,1/1/99
278379,Iara,Braunmuhl,1/1/99
278395,Somnath,Motley,1/1/99
278396,Xianlong,Marakhovsky,1/1/99
278407,Lunjin,Egerstedt,1/1/99
278413,Seshu,Fasbender,1/1/99
278422,Peer,Zeleznik,1/1/99
278445,Kamakshi,Improta,1/1/99
278446,Sachio,Carrere,1/1/99
278456,Xuedong,Shackel,1/1/99
278466,Armond,Boreale,1/1/99
278479,Goa,Simmen,1/1/99
278486,Aiichiro,Maraist,1/1/99
278495,Gilbert,Erdi,1/1/99
278508,Mansur,Improta,1/1/99
278510,Gil,Baak,1/1/99
278523,Berni,Back,1/1/99
278528,Maya,Rando,1/1/99
278531,Zeljko,Serre,1/1/99
278608,Reuven,Angel,1/1/99
278610,Akeno,Benzmuller,1/1/99
278619,Malu,Denis,1/1/99
278624,Rimli,Demizu,1/1/99
278689,Itzchak,Terkki,1/1/99
278703,Irena,Kitai,1/1/99
278704,Gill,Mondadori,1/1/99
278715,Amstein,Schaft,1/1/99
278721,Tonia,Flexer,1/1/99
278727,Shakhar,Beutelspacher,1/1/99
278733,Moty,Bamford,1/1/99
278764,Koichi,Lueh,1/1/99
278768,Koichi,Oxman,1/1/99
278771,Mikhail,Henders,1/1/99
278809,Kirk,Grospietsch,1/1/99
278823,Deborah,Besancenot,1/1/99
278825,Jiakeng,Delgrossi,1/1/99
278828,Stabislas,Rosin,1/1/99
278860,Fay,Emiris,1/1/99
278873,Qunsheng,Vecchio,1/1/99
278882,Garnet,Vrecion,1/1/99
278885,Akeno,Birch,1/1/99
278886,Divier,Escriba,1/1/99
278894,Chinhyun,Sethi,1/1/99
278900,Xiaoshan,Grospietsch,1/1/99
278908,Tuval,Stavenow,1/1/99
278918,Sadun,DiGiano,1/1/99
278938,Laurentiu,Cesareni,1/1/99
278943,Masaki,Shimshoni,1/1/99
278949,Frazer,Rosenbaum,1/1/99
278954,Gritta,Gerlach,1/1/99
278955,Sachin,Lambe,1/1/99
278958,Wayne,Peck,1/1/99
278970,Jordanka,Pfau,1/1/99
278977,Vatsa,Unno,1/1/99
278993,Monique,Peha,1/1/99
278995,Shigehiro,Dalton,1/1/99
278996,Shigeu,Kaltofen,1/1/99
279003,Chinhyun,Hofting,1/1/99
279009,Taiji,Brookman,1/1/99
279014,Kazuhisa,Shackell,1/1/99
279018,Constantino,Mellouli,1/1/99
279037,Ramachenga,Mateescu,1/1/99
279042,Susanna,Eldridge,1/1/99
279058,Paraskevi,Verhoeff,1/1/99
279064,Stella,Flanders,1/1/99
279070,Marie,Diderrich,1/1/99
279077,Shounak,Dahlbom,1/1/99
279079,Adly,Koblitz,1/1/99
279093,Turgut,Farrag,1/1/99
279105,Shuichi,Litecky,1/1/99
279111,Aiichiro,Herath,1/1/99
279127,Gregory,Lorch,1/1/99
279134,Manu,Lorch,1/1/99
279139,Tetsushi,Eastman,1/1/99
279143,Marl,Krohm,1/1/99
279162,Reinhard,Kavraki,1/1/99
279169,Billur,Sidhu,1/1/99
279186,Valery,Frijda,1/1/99
279187,Karsten,Millington,1/1/99
279201,Udo,Stiles,1/1/99
279207,Zorica,Birch,1/1/99
279216,Debaprosad,Kamber,1/1/99
279226,Isaac,Gopalakrishnan,1/1/99
279234,Gonzalo,Diderrich,1/1/99
279249,Alagu,Litecky,1/1/99
279286,Kenroku,Benzaken,1/1/99
279287,Uli,Ranum,1/1/99
279288,Patricio,Masand,1/1/99
279300,Tomokazu,Bondorf,1/1/99
279308,Ziva,Kopetz,1/1/99
279321,Sukumar,Flasterstein,1/1/99
279336,Moss,Bonifati,1/1/99
279342,Babette,Orlowska,1/1/99
279349,Cullen,Shanbhogue,1/1/99
279351,Shaunak,Sgarro,1/1/99
279378,Pradeep,Lenart,1/1/99
279386,Parto,Verspoor,1/1/99
279397,Elvis,Karcich,1/1/99
279414,Iara,Lores,1/1/99
279433,Tetsurou,Billawala,1/1/99
279434,Baocai,Suermann,1/1/99
279435,Mayumi,Wilharm,1/1/99
279436,Fun,Setiz,1/1/99
279440,Shin,Hebden,1/1/99
279446,Basant,Jansch,1/1/99
279448,Keung,Halloran,1/1/99
279451,Pasqua,Qiwen,1/1/99
279468,Weiwu,Kornyak,1/1/99
279477,Moon,Kalsbeek,1/1/99
279478,Steve,Zyda,1/1/99
279484,Yunming,Famili,1/1/99
279487,Dietrich,Fasbender,1/1/99
279488,Aleksandar,Vandervoorde,1/1/99
279504,Olivera,Thibadeau,1/1/99
279506,Shih,Selvestrel,1/1/99
279507,Masato,Desikan,1/1/99
279510,Makato,Munck,1/1/99
279511,Tsuneo,Rahier,1/1/99
279514,Fumiko,Heyers,1/1/99
279518,Werner,Ellozy,1/1/99
279519,Trygve,Neimat,1/1/99
279528,Rosita,Szilard,1/1/99
279535,Domenico,Sullins,1/1/99
279541,Tsutomu,Felder,1/1/99
279553,Elzbieta,Brlek,1/1/99
279583,Gianluca,Masada,1/1/99
279594,Alexius,Ponthieu,1/1/99
279611,Pranav,Perry,1/1/99
279618,Eben,Cannata,1/1/99
279619,Youngkon,Thiran,1/1/99
279620,Suzette,Erbe,1/1/99
279642,Feipei,Besancenot,1/1/99
279643,Kiam,Massonet,1/1/99
279649,Rajmohan,Dolinsky,1/1/99
279657,Mayuko,Kavraki,1/1/99
279661,Xiadong,Bach,1/1/99
279673,Xiaopeng,Leppanen,1/1/99
279687,Howell,Maquelin,1/1/99
279689,Martins,McDermid,1/1/99
279691,Peternela,Lindenbaum,1/1/99
279703,Kirk,Makrucki,1/1/99
279707,Makato,Broder,1/1/99
279716,Sham,Validov,1/1/99
279718,Sanjiv,Srimani,1/1/99
279726,Zhenhua,Farris,1/1/99
279729,Gully,Masada,1/1/99
279732,Sedat,Imataki,1/1/99
279735,Ravishankar,Atrawala,1/1/99
279740,Sachio,Molenaar,1/1/99
279742,Navid,Woycyznski,1/1/99
279745,Hongzue,Brattka,1/1/99
279753,Gio,Georg,1/1/99
279758,Honesty,Chiola,1/1/99
279762,Rildo,Bael,1/1/99
279763,Marke,Lipner,1/1/99
279765,Rosine,Ranta,1/1/99
279770,Chenyi,Brickell,1/1/99
279776,Mohammed,Moehrke,1/1/99
279804,Sugwoo,Camurati,1/1/99
279808,Tooru,Dolinsky,1/1/99
279829,Iara,Stille,1/1/99
279832,Kristen,Vural,1/1/99
279834,Susanna,Eugenio,1/1/99
279868,Hidekazu,Schiper,1/1/99
279875,KayLiang,Kornyak,1/1/99
279880,Surveyors,Akiyama,1/1/99
279891,Eben,Gihr,1/1/99
279901,Premsyl,Stanfel,1/1/99
279910,Yongmin,Snyers,1/1/99
279915,Angus,Rijsenbrij,1/1/99
279917,Jaroslava,Selenyi,1/1/99
279920,Stamatina,Papsdorf,1/1/99
279972,Jianhua,Gecsei,1/1/99
279996,Zejun,Lampe,1/1/99
279997,Heeju,Burnard,1/1/99
280010,Arnould,Awdeh,1/1/99
280025,Kazunori,Bernardeschi,1/1/99
280038,Gunilla,Luks,1/1/99
280050,Fay,Gewali,1/1/99
280062,Sashi,Condotta,1/1/99
280066,Kazuyasu,Sanella,1/1/99
280088,Iara,Llado,1/1/99
280106,Duke,Koyama,1/1/99
280117,Janalee,Stanger,1/1/99
280118,Constantino,Khasidashvili,1/1/99
280122,Rutger,Crooks,1/1/99
280126,Arie,Danecki,1/1/99
280127,Arnd,Hammerschmidt,1/1/99
280134,Yuichiro,Pehl,1/1/99
280137,Cullen,Ruther,1/1/99
280161,Zeljko,Suermann,1/1/99
280165,Berni,Srimani,1/1/99
280169,Aimee,Sherertz,1/1/99
280171,Rasikan,Condotta,1/1/99
280179,Fuqing,Flexer,1/1/99
280187,Dipankar,Ducloy,1/1/99
280197,Panayotis,Fordan,1/1/99
280212,Chanjung,Heemskerk,1/1/99
280216,Lene,McDermid,1/1/99
280220,Hailing,Pollock,1/1/99
280229,Tooru,Fiutem,1/1/99
280236,Sadegh,Vingron,1/1/99
280238,Aria,Rodier,1/1/99
280244,Indrajit,Wilfing,1/1/99
280247,Lorien,Desikan,1/1/99
280255,Richara,Roccetti,1/1/99
280271,Yucel,Papastamatiou,1/1/99
280277,Magdalena,Perry,1/1/99
280309,Chuanyi,Bolsens,1/1/99
280325,Masato,Carrera,1/1/99
280333,Zongyan,Kisuki,1/1/99
280334,Chrisa,Kadhim,1/1/99
280353,Cheong,Sooriamurthi,1/1/99
280355,Xiaoqiu,Stroustrup,1/1/99
280361,Shooichi,Hiltgen,1/1/99
280368,Danae,Sullins,1/1/99
280370,Mayuko,Vesel,1/1/99
280391,Niclas,Spell,1/1/99
280396,Shih,Solares,1/1/99
280404,Shuji,Matheson,1/1/99
280430,Sudharsan,Syrotiuk,1/1/99
280448,Theron,Aamodt,1/1/99
280452,Navin,Chenoweth,1/1/99
280476,Harngdar,Mandelberg,1/1/99
280477,Utz,Sidou,1/1/99
280483,Naraig,Jeong,1/1/99
280492,Chuanyi,Rosay,1/1/99
280496,Xianlong,Potthoff,1/1/99
280508,Srinidhi,Demos,1/1/99
280512,Sumant,Trelles,1/1/99
280517,Aris,Henders,1/1/99
280522,Shigeichiro,Bazelow,1/1/99
280532,Gilbert,Jayawardene,1/1/99
280534,Oscal,Nilsson,1/1/99
280535,Shay,Conti,1/1/99
280541,Holgard,Rotem,1/1/99
280574,Shih,Orlowska,1/1/99
280595,Frazer,Kitsuregawa,1/1/99
280598,Takanari,Lovengreen,1/1/99
280603,Kien,Sinitsyn,1/1/99
280609,Elrique,Khasidashvili,1/1/99
280612,Yifei,Gien,1/1/99
280615,Shuky,Takanami,1/1/99
280622,Wayne,Back,1/1/99
280643,Dmitry,Peroz,1/1/99
280651,Yakichi,Seghrouchni,1/1/99
280659,Xudong,Valiente,1/1/99
280681,Nahum,Braccini,1/1/99
280686,Jingling,Choobineh,1/1/99
280687,Sakthirel,Lodder,1/1/99
280699,Elvis,Krychniak,1/1/99
280707,Edwin,Unno,1/1/99
280711,Tua,Qiwen,1/1/99
280721,Arumugam,Fiutem,1/1/99
280723,Arfst,Kolinko,1/1/99
280729,Shuho,Pearson,1/1/99
280746,Taizo,Molenkamp,1/1/99
280756,Nahum,Nitto,1/1/99
280760,Rafail,Klassen,1/1/99
280764,Fumiyo,Minakawa,1/1/99
280790,Ekawit,Baumann,1/1/99
280796,Shigenori,Lundstrom,1/1/99
280799,Bartek,Feldmann,1/1/99
280803,Zine,Dayana,1/1/99
280827,Kwangjo,Krybus,1/1/99
280860,Gudjon,Syang,1/1/99
280876,Saniya,Maginnis,1/1/99
280883,Shao,Compeau,1/1/99
280900,Odinaldo,Ramsay,1/1/99
280908,Yunming,Segond,1/1/99
280910,Arve,Dehkordi,1/1/99
280917,Doowon,Melter,1/1/99
280923,Uno,Silva,1/1/99
280924,Sigeru,Merey,1/1/99
280927,Zhenhua,Muniz,1/1/99
280929,Khue,Peot,1/1/99
280933,Jianhao,Dalphin,1/1/99
280934,Gritta,Gils,1/1/99
280941,Taisook,Furudate,1/1/99
280949,Make,Setiz,1/1/99
280954,Raimond,Cappelletti,1/1/99
280955,Mona,Anido,1/1/99
280960,Serif,Brodal,1/1/99
280961,Mingsen,Pesch,1/1/99
280977,Frazer,Shokrollahi,1/1/99
280979,Remmert,Orsini,1/1/99
281009,Yongmao,Esteva,1/1/99
281042,Leaf,Makinen,1/1/99
281058,Miomir,Bressoud,1/1/99
281070,Chenye,Shanbhogue,1/1/99
281071,Utpal,Bednarek,1/1/99
281074,Kendra,Xiaoshan,1/1/99
281079,Kamakshi,Schwartzburd,1/1/99
281083,Conrado,Emden,1/1/99
281084,Sven,Bugaenko,1/1/99
281093,Anyuan,Legleitner,1/1/99
281113,Sumali,Giaccio,1/1/99
281116,Kazuhira,Syrotiuk,1/1/99
281118,Munir,Leaver,1/1/99
281137,Vugranam,Luca,1/1/99
281150,Masanao,Lichtner,1/1/99
281159,Sakthirel,Bernardinello,1/1/99
281163,Mohammad,Giarratana,1/1/99
281170,Abdulah,Dulli,1/1/99
281184,Hilari,Tagansky,1/1/99
281188,Sedat,Heyers,1/1/99
281195,Zengping,Undy,1/1/99
281204,Quingbo,Azumi,1/1/99
281213,Kellyn,Staylopatis,1/1/99
281217,Goh,Mayerwieser,1/1/99
281225,Lubomir,Waymire,1/1/99
281234,Harngdar,Falby,1/1/99
281244,Marke,Vural,1/1/99
281249,Sudharsan,Hasham,1/1/99
281259,Marek,Feinberg,1/1/99
281261,Shuichi,Molberg,1/1/99
281268,Yinlin,Assaf,1/1/99
281282,Mohd,Fadgyas,1/1/99
281288,Nikolaos,Menyhert,1/1/99
281293,Chikara,Bednarek,1/1/99
281299,Jianhui,Herber,1/1/99
281303,Nadjib,Wolniewicz,1/1/99
281345,Giordano,Beetstra,1/1/99
281347,Lakshmi,Luby,1/1/99
281358,Kamran,Poupard,1/1/99
281364,Masami,Majewski,1/1/99
281369,Teruyuki,Dalton,1/1/99
281378,Denny,Denos,1/1/99
281380,Karlis,Grandbois,1/1/99
281385,Georgi,Oxenboll,1/1/99
281398,Randy,Poujol,1/1/99
281400,Kristen,Lores,1/1/99
281413,Kersti,Monarch,1/1/99
281414,Giri,Kusakari,1/1/99
281416,Sadun,Kuzuoka,1/1/99
281423,Sajjad,Schwabacher,1/1/99
281434,Hideyuki,Zaumen,1/1/99
281439,Tzu,Radivojevic,1/1/99
281455,Abdelkader,Demir,1/1/99
281458,Niranjan,Biron,1/1/99
281462,Katsuo,Shiratori,1/1/99
281467,Gennady,Brandsma,1/1/99
281483,Cathie,Wossner,1/1/99
281484,Mooi,Pardalos,1/1/99
281488,Xiadong,Bruckman,1/1/99
281505,Babette,Baer,1/1/99
281510,Douadi,Demian,1/1/99
281519,Mingzeng,Bruckman,1/1/99
281520,Jeanna,Wrigley,1/1/99
281540,Karoline,Gelosh,1/1/99
281547,Vidar,Baez,1/1/99
281548,Yishay,Lichtner,1/1/99
281571,Leah,Merli,1/1/99
281574,Rasikan,Benantar,1/1/99
281586,Akeel,Jiang,1/1/99
281590,Tooru,Heydon,1/1/99
281606,Lakshmi,Farris,1/1/99
281617,Byong,Argence,1/1/99
281628,Vasilii,Peck,1/1/99
281643,Bingning,Schrooten,1/1/99
281674,Xiping,Ebeling,1/1/99
281697,Nirmal,Rusterholz,1/1/99
281699,Filipe,Penz,1/1/99
281700,Tse,Swick,1/1/99
281706,Sangeeta,Vecchio,1/1/99
281708,Amabile,Whitcomb,1/1/99
281716,Arumugam,Collavizza,1/1/99
281730,Jordanka,Axelband,1/1/99
281743,Mitchel,Beeson,1/1/99
281746,Navid,Straney,1/1/99
281750,Mohamadou,Laventhal,1/1/99
281753,Gio,Loncour,1/1/99
281760,Fumiyo,Cronau,1/1/99
281762,Nathalie,Tiemann,1/1/99
281768,Eckart,Beausoleil,1/1/99
281776,Radoslaw,Nilsson,1/1/99
281781,Alois,Journel,1/1/99
281817,Turgut,Chiodo,1/1/99
281864,Howell,Dymetman,1/1/99
281872,Tuval,Siprelle,1/1/99
281877,Mana,Murthy,1/1/99
281906,Phuoc,Orlowska,1/1/99
281928,Lidong,Gewali,1/1/99
281935,Kasturi,Munke,1/1/99
281939,Demos,Biran,1/1/99
281942,Samphel,Byoun,1/1/99
281956,Jessie,Bardell,1/1/99
281968,Byong,Mayerwieser,1/1/99
281971,Horward,Desikan,1/1/99
281975,Marl,Bondorf,1/1/99
281981,Youssef,Ishibashi,1/1/99
282002,Franziska,Eickenmeyer,1/1/99
282005,Volkmar,Tsukune,1/1/99
282013,Ottavia,Hiyoshi,1/1/99
282018,Xuejia,Luef,1/1/99
282023,Piyush,Trogemann,1/1/99
282036,Oguz,Ranum,1/1/99
282042,Masaki,Benzaken,1/1/99
282044,Shai,Kilgore,1/1/99
282045,Ewing,Rahimi,1/1/99
282056,Sukumar,Litecky,1/1/99
282063,Hongzhu,Selenyi,1/1/99
282079,Bogdan,Nitsche,1/1/99
282084,Gil,Chinen,1/1/99
282092,Masasuke,Pehl,1/1/99
282093,Mizuhito,Reistad,1/1/99
282096,Zvonko,Zobel,1/1/99
282112,Elgin,Peot,1/1/99
282119,Foong,Aingworth,1/1/99
282121,Barton,Alpin,1/1/99
282123,Amalendu,Vecchio,1/1/99
282126,Sungwon,Ginesta,1/1/99
282128,Shrikanth,Schoegge,1/1/99
282129,Fumiya,Varman,1/1/99
282133,Marek,Brickell,1/1/99
282204,Ulises,Schneeberger,1/1/99
282221,Soenke,Kriebel,1/1/99
282223,Shigehito,Yeung,1/1/99
282230,Zejun,Poehlman,1/1/99
282251,Anoosh,Valtorta,1/1/99
282252,Yurij,Andreotta,1/1/99
282261,Huai,Jumpertz,1/1/99
282270,Val,Giarratana,1/1/99
282273,Sachem,Matzen,1/1/99
282290,Otmar,Ozeki,1/1/99
282295,Barton,Wegerle,1/1/99
282314,Bilhanan,Karcich,1/1/99
282317,Taegyun,Llado,1/1/99
282329,Kazuhito,Lamba,1/1/99
282347,Shuky,Radivojevic,1/1/99
282348,Saddek,Oxenboll,1/1/99
282362,Siddarth,Lyonns,1/1/99
282392,Wonhee,Hooghiemstra,1/1/99
282402,Shir,Mukaidono,1/1/99
282408,Shaowen,Beilner,1/1/99
282410,Arvin,Marzano,1/1/99
282446,Freyja,Kinley,1/1/99
282459,Rasiah,McFarlin,1/1/99
282470,Chrisa,Pagter,1/1/99
282485,Aamer,Strandh,1/1/99
282488,Jianhao,Keirsey,1/1/99
282501,Kristinn,Rande,1/1/99
282504,Harngdar,Pavlopoulou,1/1/99
282508,Juyoung,Merel,1/1/99
282519,Boguslaw,Sundgren,1/1/99
282531,Marko,Laventhal,1/1/99
282540,Randi,Marakhovsky,1/1/99
282552,Yakkov,Koshino,1/1/99
282572,Martien,Zolotykh,1/1/99
282578,Fun,Servi,1/1/99
282587,Jiann,Molenkamp,1/1/99
282598,Adly,Gonthier,1/1/99
282630,Adin,Gimbel,1/1/99
282633,Boriana,Poulakidas,1/1/99
282638,Sangeeta,DeMori,1/1/99
282644,Alois,Deverell,1/1/99
282668,Kazuhira,Erol,1/1/99
282670,Becky,Nollmann,1/1/99
282683,Danny,Biran,1/1/99
282705,Piyush,Pulkowski,1/1/99
282707,Mrinalini,Thombley,1/1/99
282713,Sedat,Hertweck,1/1/99
282743,Becky,Paludetto,1/1/99
282753,Tonia,Ghandeharizadeh,1/1/99
282764,Marjo,Tokunaga,1/1/99
282776,Kenroku,Angelopoulos,1/1/99
282789,Sudhanshu,Kragelund,1/1/99
282792,Iara,Luff,1/1/99
282801,Tua,Plump,1/1/99
282810,Zeljko,Merks,1/1/99
282817,Kazuhito,Kilgore,1/1/99
282820,Leucio,Pietracaprina,1/1/99
282824,Cordelia,Luon,1/1/99
282834,Bodo,Reeken,1/1/99
282838,Toong,Adachi,1/1/99
282841,Alejandra,Schwabacher,1/1/99
282861,Masami,Paludetto,1/1/99
282876,Aloke,Standera,1/1/99
282893,Shugo,Azevdeo,1/1/99
282899,Poorav,Veldwijk,1/1/99
282905,Dayanand,Escriba,1/1/99
282909,Demin,Schapire,1/1/99
282915,Apostol,Iacovou,1/1/99
282917,Leszek,Seghrouchni,1/1/99
282923,Constantine,Zschoche,1/1/99
282928,Aleksandar,Beilner,1/1/99
282931,Visit,Ghandeharizadeh,1/1/99
282943,Ziyad,Feldmann,1/1/99
282968,Baoqiu,Picci,1/1/99
282979,Shen,Steinauer,1/1/99
283003,Kotesh,Pollock,1/1/99
283009,Mitchel,Erde,1/1/99
283017,Wuxu,Beeson,1/1/99
283019,Narain,Aingworth,1/1/99
283022,Doowon,Chenney,1/1/99
283026,Khaled,Hegner,1/1/99
283027,Radoslaw,Parfitt,1/1/99
283048,Akeno,Ruemmler,1/1/99
283050,Juichirou,Kusalik,1/1/99
283052,Fumitake,Tempesti,1/1/99
283059,Kshitij,Bade,1/1/99
283062,Fun,Naumovich,1/1/99
283070,Mark,Radivojevic,1/1/99
283071,Limsoon,Yeung,1/1/99
283079,Lubomir,Kitai,1/1/99
283082,Shahab,Vendrig,1/1/99
283088,Hiroyasu,Schwartzburd,1/1/99
283096,Khosrow,Azulay,1/1/99
283106,Ortrud,Munos,1/1/99
283110,Akeel,Leuchs,1/1/99
283123,Youssef,Highland,1/1/99
283125,Rimli,Gire,1/1/99
283153,Kwangjo,Klyachko,1/1/99
283156,Jacopo,Trogemann,1/1/99
283160,Marsha,Furedi,1/1/99
283185,Fabrizio,Schapire,1/1/99
283198,Serenella,Ranon,1/1/99
283199,Mitchel,Gadepally,1/1/99
283209,Abdelghani,Seiwald,1/1/99
283215,Mabo,Chelton,1/1/99
283224,Sanjiv,Berztiss,1/1/99
283225,Ult,Duclos,1/1/99
283227,Nagui,Sullins,1/1/99
283230,Radhia,Krupka,1/1/99
283237,Yinlin,Erdmenger,1/1/99
283243,Christoph,Kolinko,1/1/99
283245,Huei,Beidas,1/1/99
283262,Chrisa,Cullers,1/1/99
283270,Val,Bade,1/1/99
283289,Yechezkel,Akaboshi,1/1/99
283292,Shaowei,Krogh,1/1/99
283303,Domenick,Baez,1/1/99
283306,Kendra,Giaccio,1/1/99
283315,Make,Chimia,1/1/99
283320,Eben,Cyre,1/1/99
283323,Masami,Wiegley,1/1/99
283337,TRUE,Bernatsky,1/1/99
283349,Elgin,Zolotykh,1/1/99
283356,Ingemar,Zirintsis,1/1/99
283375,Jovan,Pauthner,1/1/99
283382,Guozhong,Kleiser,1/1/99
283393,Gladys,Fraisse,1/1/99
283400,Shim,Polupanov,1/1/99
283406,Zongyan,Leaver,1/1/99
283409,Khalid,Pramanik,1/1/99
283415,Serap,Melski,1/1/99
283427,Iara,Heydon,1/1/99
283428,Ramachenga,Peot,1/1/99
283429,Odoardo,Narlikar,1/1/99
283435,Takahiro,Schmezko,1/1/99
283438,Heekeun,Nastansky,1/1/99
283442,Mohit,Cincotta,1/1/99
283454,Debatosh,Massonet,1/1/99
283486,Mokhtar,Kampfer,1/1/99
